,Time1,DAU1,Time2,DAU2,Time3,DAU3,Time4,DAU4,Time5,DAU5,Time6,DAU6,Time7,DAU7,Time8,DAU8,Time9,DAU9,Time10,DAU10,Time11,DAU11,Time12,DAU12,Time13,DAU13
0,-7.0,-0.0018310547,-7.0,0.00091552734,-7.0,-0.00061035156,-7.0,-0.0015258789,-7.0,-0.00061035156,-7.0,0.0018310547,-7.0,-0.0012207031,-7.0,0.0018310547,-7.0,-0.002746582,-7.0,0.00030517578,-7.0,-0.0024414062,-7.0,0.0012207031,-7.0,-0.00061035156
1,-6.9,0.0012207031,-6.9,0.0036621094,-6.9,0.0024414062,-6.9,-0.00091552734,-6.9,0.0024414062,-6.9,0.0033569336,-6.9,0.00030517578,-6.9,0.004272461,-6.9,-0.0012207031,-6.9,0.0015258789,-6.9,-0.0,-6.9,0.0033569336,-6.9,0.0012207031
2,-6.799999999000001,-0.00061035156,-6.799999999000001,0.0018310547,-6.799999999000001,-0.0,-6.799999999000001,-0.0015258789,-6.799999999000001,-0.00030517578,-6.799999999000001,0.0021362305,-6.799999999000001,-0.0018310547,-6.799999999000001,0.0018310547,-6.799999999000001,-0.002746582,-6.799999999000001,-0.0,-6.799999999000001,-0.0018310547,-6.799999999000001,0.0018310547,-6.799999999000001,-0.00091552734
3,-6.7,-0.0,-6.7,0.0015258789,-6.7,0.00030517578,-6.7,-0.0021362305,-6.7,0.0015258789,-6.7,0.0024414062,-6.7,-0.00091552734,-6.7,0.002746582,-6.7,-0.0036621094,-6.7,0.00030517578,-6.7,-0.0015258789,-6.7,0.0024414062,-6.7,0.00030517578
4,-6.5999999990000005,-0.00030517578,-6.5999999990000005,0.0024414062,-6.5999999990000005,-0.0,-6.5999999990000005,-0.0015258789,-6.5999999990000005,0.00091552734,-6.5999999990000005,0.0024414062,-6.5999999990000005,-0.00091552734,-6.5999999990000005,0.0018310547,-6.5999999990000005,-0.002746582,-6.5999999990000005,-0.0,-6.5999999990000005,-0.0015258789,-6.5999999990000005,0.0018310547,-6.5999999990000005,0.00030517578
5,-6.5,-0.00061035156,-6.5,0.0024414062,-6.5,0.00030517578,-6.5,-0.003967285,-6.5,0.00061035156,-6.5,0.0018310547,-6.5,-0.0018310547,-6.5,0.0018310547,-6.5,-0.0024414062,-6.5,0.0018310547,-6.5,-0.0012207031,-6.5,0.0021362305,-6.5,-0.00091552734
6,-6.4,0.00030517578,-6.4,0.0024414062,-6.4,0.00091552734,-6.4,0.0012207031,-6.4,0.0012207031,-6.4,0.0024414062,-6.4,-0.00030517578,-6.4,0.0021362305,-6.4,-0.0021362305,-6.4,0.0018310547,-6.4,-0.00061035156,-6.4,0.002746582,-6.4,0.00030517578
7,-6.299999999000001,0.0012207031,-6.299999999000001,0.004272461,-6.299999999000001,0.0024414062,-6.299999999000001,-0.0015258789,-6.299999999000001,0.0015258789,-6.299999999000001,0.0036621094,-6.299999999000001,0.00061035156,-6.299999999000001,0.0048828125,-6.299999999000001,-0.00030517578,-6.299999999000001,0.0018310547,-6.299999999000001,0.00061035156,-6.299999999000001,0.004272461,-6.299999999000001,0.0024414062
8,-6.2,-0.0,-6.2,0.0024414062,-6.2,0.00091552734,-6.2,-0.00030517578,-6.2,0.0021362305,-6.2,0.0024414062,-6.2,-0.00091552734,-6.2,0.003967285,-6.2,-0.0021362305,-6.2,0.0015258789,-6.2,-0.0012207031,-6.2,0.0024414062,-6.2,0.00061035156
9,-6.0999999990000005,-0.0,-6.0999999990000005,0.0015258789,-6.0999999990000005,-0.0,-6.0999999990000005,-0.00030517578,-6.0999999990000005,0.00091552734,-6.0999999990000005,0.0015258789,-6.0999999990000005,-0.00061035156,-6.0999999990000005,0.0033569336,-6.0999999990000005,-0.00061035156,-6.0999999990000005,0.00030517578,-6.0999999990000005,-0.0015258789,-6.0999999990000005,0.0021362305,-6.0999999990000005,-0.00030517578
10,-6.0,0.0012207031,-6.0,0.0033569336,-6.0,0.0012207031,-6.0,0.00030517578,-6.0,0.002746582,-6.0,0.0036621094,-6.0,0.00030517578,-6.0,0.0033569336,-6.0,-0.0012207031,-6.0,0.0024414062,-6.0,-0.00030517578,-6.0,0.003967285,-6.0,0.0024414062
11,-5.9,-0.00091552734,-5.9,0.0018310547,-5.9,-0.00030517578,-5.9,-0.0015258789,-5.9,-0.00091552734,-5.9,0.00061035156,-5.9,-0.0024414062,-5.9,0.00061035156,-5.9,-0.0021362305,-5.9,0.00030517578,-5.9,-0.0018310547,-5.9,0.00091552734,-5.9,-0.00091552734
12,-5.799999999000001,0.0015258789,-5.799999999000001,0.0030517578,-5.799999999000001,0.00091552734,-5.799999999000001,-0.0,-5.799999999000001,0.0012207031,-5.799999999000001,0.0030517578,-5.799999999000001,0.00061035156,-5.799999999000001,0.0030517578,-5.799999999000001,-0.0015258789,-5.799999999000001,0.0021362305,-5.799999999000001,-0.0,-5.799999999000001,0.0033569336,-5.799999999000001,0.0018310547
13,-5.7,0.00091552734,-5.7,0.0021362305,-5.7,-0.0,-5.7,-0.002746582,-5.7,0.00091552734,-5.7,0.0018310547,-5.7,-0.00091552734,-5.7,0.002746582,-5.7,-0.0021362305,-5.7,0.00091552734,-5.7,-0.00091552734,-5.7,0.002746582,-5.7,0.00030517578
14,-5.5999999990000005,-0.00061035156,-5.5999999990000005,0.00091552734,-5.5999999990000005,0.00061035156,-5.5999999990000005,-0.0030517578,-5.5999999990000005,0.0015258789,-5.5999999990000005,0.0018310547,-5.5999999990000005,-0.0012207031,-5.5999999990000005,0.0021362305,-5.5999999990000005,-0.0021362305,-5.5999999990000005,0.00091552734,-5.5999999990000005,-0.0015258789,-5.5999999990000005,0.0036621094,-5.5999999990000005,-0.0
15,-5.5,0.0015258789,-5.5,0.0033569336,-5.5,0.002746582,-5.5,-0.0,-5.5,0.0024414062,-5.5,0.0036621094,-5.5,0.00061035156,-5.5,0.003967285,-5.5,-0.00030517578,-5.5,0.0033569336,-5.5,0.00061035156,-5.5,0.004272461,-5.5,0.0024414062
16,-5.4,-0.00061035156,-5.4,0.0021362305,-5.4,-0.00030517578,-5.4,-0.00030517578,-5.4,-0.00030517578,-5.4,0.0015258789,-5.4,-0.0015258789,-5.4,0.0012207031,-5.4,-0.002746582,-5.4,0.00091552734,-5.4,-0.0015258789,-5.4,0.0021362305,-5.4,0.00030517578
17,-5.299999999000001,0.00030517578,-5.299999999000001,0.002746582,-5.299999999000001,0.0015258789,-5.299999999000001,-0.00091552734,-5.299999999000001,0.00091552734,-5.299999999000001,0.002746582,-5.299999999000001,-0.00091552734,-5.299999999000001,0.0024414062,-5.299999999000001,-0.0012207031,-5.299999999000001,0.0018310547,-5.299999999000001,-0.0012207031,-5.299999999000001,0.0024414062,-5.299999999000001,0.00061035156
18,-5.2,0.0012207031,-5.2,0.004272461,-5.2,0.0021362305,-5.2,-0.00030517578,-5.2,0.0021362305,-5.2,0.0024414062,-5.2,-0.0,-5.2,0.0033569336,-5.2,-0.0012207031,-5.2,0.0021362305,-5.2,-0.00030517578,-5.2,0.004272461,-5.2,0.0012207031
19,-5.0999999990000005,-0.00030517578,-5.0999999990000005,0.0012207031,-5.0999999990000005,0.00061035156,-5.0999999990000005,-0.0033569336,-5.0999999990000005,0.00091552734,-5.0999999990000005,0.0024414062,-5.0999999990000005,-0.0012207031,-5.0999999990000005,0.0021362305,-5.0999999990000005,-0.0030517578,-5.0999999990000005,0.00030517578,-5.0999999990000005,-0.0015258789,-5.0999999990000005,0.00091552734,-5.0999999990000005,0.00030517578
20,-5.0,0.0021362305,-5.0,0.0036621094,-5.0,0.0021362305,-5.0,-0.0,-5.0,0.0036621094,-5.0,0.003967285,-5.0,-0.0,-5.0,0.0048828125,-5.0,0.0012207031,-5.0,0.0030517578,-5.0,-0.0,-5.0,0.0036621094,-5.0,0.00091552734
21,-4.9,-0.0,-4.9,0.0015258789,-4.9,-0.00061035156,-4.9,0.00091552734,-4.9,-0.0,-4.9,0.0018310547,-4.9,-0.00030517578,-4.9,0.002746582,-4.9,-0.0030517578,-4.9,0.00061035156,-4.9,-0.0021362305,-4.9,0.0024414062,-4.9,0.00091552734
22,-4.800000000000001,0.0012207031,-4.800000000000001,0.002746582,-4.800000000000001,0.0024414062,-4.800000000000001,0.0018310547,-4.800000000000001,0.0021362305,-4.800000000000001,0.002746582,-4.800000000000001,-0.00030517578,-4.800000000000001,0.0030517578,-4.800000000000001,-0.00030517578,-4.800000000000001,0.0021362305,-4.800000000000001,-0.00061035156,-4.800000000000001,0.002746582,-4.800000000000001,0.00091552734
23,-4.699999999,0.00030517578,-4.699999999,0.002746582,-4.699999999,-0.00030517578,-4.699999999,-0.0,-4.699999999,0.00061035156,-4.699999999,0.0012207031,-4.699999999,-0.0012207031,-4.699999999,0.00091552734,-4.699999999,-0.004272461,-4.699999999,0.00030517578,-4.699999999,-0.0018310547,-4.699999999,0.0018310547,-4.699999999,0.00091552734
24,-4.5999999990000005,0.0012207031,-4.5999999990000005,0.0030517578,-4.5999999990000005,0.00091552734,-4.5999999990000005,0.0012207031,-4.5999999990000005,0.0024414062,-4.5999999990000005,0.002746582,-4.5999999990000005,0.00061035156,-4.5999999990000005,0.0030517578,-4.5999999990000005,-0.00091552734,-4.5999999990000005,0.002746582,-4.5999999990000005,0.00030517578,-4.5999999990000005,0.0036621094,-4.5999999990000005,0.0015258789
25,-4.5,0.00091552734,-4.5,0.002746582,-4.5,-0.0,-4.5,-0.00091552734,-4.5,0.0015258789,-4.5,0.0018310547,-4.5,-0.00061035156,-4.5,0.0024414062,-4.5,-0.0036621094,-4.5,-0.00030517578,-4.5,-0.0012207031,-4.5,0.0021362305,-4.5,-0.0
26,-4.4,0.00091552734,-4.4,0.0036621094,-4.4,0.0015258789,-4.4,-0.00061035156,-4.4,0.0021362305,-4.4,0.002746582,-4.4,0.00030517578,-4.4,0.0036621094,-4.4,-0.0021362305,-4.4,0.0024414062,-4.4,-0.0,-4.4,0.003967285,-4.4,0.0012207031
27,-4.300000000000001,0.00030517578,-4.300000000000001,0.0024414062,-4.300000000000001,0.0015258789,-4.300000000000001,-0.0021362305,-4.300000000000001,0.0030517578,-4.300000000000001,0.0033569336,-4.300000000000001,0.00030517578,-4.300000000000001,0.0045776367,-4.300000000000001,-0.0012207031,-4.300000000000001,0.0018310547,-4.300000000000001,-0.00030517578,-4.300000000000001,0.003967285,-4.300000000000001,0.00091552734
28,-4.199999999,0.0018310547,-4.199999999,0.002746582,-4.199999999,0.00091552734,-4.199999999,0.0018310547,-4.199999999,0.0018310547,-4.199999999,0.0030517578,-4.199999999,-0.00061035156,-4.199999999,0.0024414062,-4.199999999,-0.0024414062,-4.199999999,0.0021362305,-4.199999999,-0.00091552734,-4.199999999,0.004272461,-4.199999999,0.0015258789
