,Time1,DAU1,Time2,DAU2,Time3,DAU3,Time4,DAU4,Time5,DAU5,Time6,DAU6,Time7,DAU7,Time8,DAU8,Time9,DAU9,Time10,DAU10,Time11,DAU11,Time12,DAU12,Time13,DAU13
0,-7.0,-0.0,-7.0,0.00091552734,-7.0,0.00091552734,-7.0,0.00061035156,-7.0,0.0012207031,-7.0,0.0024414062,-7.0,-0.00030517578,-7.0,0.0024414062,-7.0,-0.0024414062,-7.0,0.0015258789,-7.0,-0.00091552734,-7.0,0.002746582,-7.0,0.00091552734
1,-6.9,0.00091552734,-6.9,0.0033569336,-6.9,0.0024414062,-6.9,0.002746582,-6.9,0.00091552734,-6.9,0.0021362305,-6.9,-0.00061035156,-6.9,0.0030517578,-6.9,-0.0024414062,-6.9,0.0018310547,-6.9,-0.00061035156,-6.9,0.0024414062,-6.9,0.0012207031
2,-6.799999999000001,0.0015258789,-6.799999999000001,0.0033569336,-6.799999999000001,0.0018310547,-6.799999999000001,-0.0024414062,-6.799999999000001,0.0015258789,-6.799999999000001,0.0033569336,-6.799999999000001,0.00030517578,-6.799999999000001,0.0030517578,-6.799999999000001,-0.00061035156,-6.799999999000001,0.0024414062,-6.799999999000001,-0.0,-6.799999999000001,0.002746582,-6.799999999000001,0.0015258789
3,-6.7,0.00061035156,-6.7,0.0024414062,-6.7,0.00061035156,-6.7,-0.0015258789,-6.7,0.0015258789,-6.7,0.0021362305,-6.7,-0.00061035156,-6.7,0.004272461,-6.7,-0.0015258789,-6.7,0.0015258789,-6.7,-0.00061035156,-6.7,0.002746582,-6.7,0.0018310547
4,-6.5999999990000005,-0.00030517578,-6.5999999990000005,0.0012207031,-6.5999999990000005,0.00030517578,-6.5999999990000005,-0.00030517578,-6.5999999990000005,-0.0,-6.5999999990000005,0.0012207031,-6.5999999990000005,-0.0015258789,-6.5999999990000005,0.0018310547,-6.5999999990000005,-0.0033569336,-6.5999999990000005,-0.0,-6.5999999990000005,-0.0018310547,-6.5999999990000005,0.00091552734,-6.5999999990000005,-0.0
5,-6.5,0.0012207031,-6.5,0.0030517578,-6.5,0.0015258789,-6.5,-0.0012207031,-6.5,0.0015258789,-6.5,0.0033569336,-6.5,0.00030517578,-6.5,0.002746582,-6.5,-0.00091552734,-6.5,0.0024414062,-6.5,0.00030517578,-6.5,0.0036621094,-6.5,0.0015258789
6,-6.4,0.00091552734,-6.4,0.0033569336,-6.4,0.0021362305,-6.4,-0.003967285,-6.4,0.0018310547,-6.4,0.0030517578,-6.4,0.00030517578,-6.4,0.0021362305,-6.4,-0.00030517578,-6.4,0.002746582,-6.4,-0.0,-6.4,0.003967285,-6.4,0.00091552734
7,-6.299999999000001,0.00030517578,-6.299999999000001,0.0015258789,-6.299999999000001,-0.0,-6.299999999000001,-0.002746582,-6.299999999000001,0.00061035156,-6.299999999000001,0.00061035156,-6.299999999000001,-0.0012207031,-6.299999999000001,0.0015258789,-6.299999999000001,-0.0024414062,-6.299999999000001,0.00061035156,-6.299999999000001,-0.0012207031,-6.299999999000001,0.0015258789,-6.299999999000001,-0.00061035156
8,-6.2,0.0021362305,-6.2,0.0036621094,-6.2,0.002746582,-6.2,0.00061035156,-6.2,0.0024414062,-6.2,0.0036621094,-6.2,0.00061035156,-6.2,0.0036621094,-6.2,-0.0018310547,-6.2,0.002746582,-6.2,-0.0,-6.2,0.0033569336,-6.2,0.0018310547
9,-6.0999999990000005,0.00030517578,-6.0999999990000005,0.0024414062,-6.0999999990000005,-0.00030517578,-6.0999999990000005,-0.0018310547,-6.0999999990000005,0.0012207031,-6.0999999990000005,0.0021362305,-6.0999999990000005,-0.0015258789,-6.0999999990000005,0.0024414062,-6.0999999990000005,-0.002746582,-6.0999999990000005,0.00030517578,-6.0999999990000005,-0.0015258789,-6.0999999990000005,0.0024414062,-6.0999999990000005,0.00061035156
10,-6.0,0.0021362305,-6.0,0.003967285,-6.0,0.0018310547,-6.0,0.0012207031,-6.0,0.0030517578,-6.0,0.0036621094,-6.0,0.0015258789,-6.0,0.0048828125,-6.0,-0.00030517578,-6.0,0.0024414062,-6.0,-0.0,-6.0,0.004272461,-6.0,0.0018310547
11,-5.9,0.00030517578,-5.9,0.0024414062,-5.9,0.00091552734,-5.9,0.0018310547,-5.9,0.0015258789,-5.9,0.0015258789,-5.9,-0.00091552734,-5.9,0.002746582,-5.9,-0.0024414062,-5.9,0.0015258789,-5.9,-0.0015258789,-5.9,0.0024414062,-5.9,0.00061035156
12,-5.799999999000001,-0.0,-5.799999999000001,0.0024414062,-5.799999999000001,0.00091552734,-5.799999999000001,-0.0,-5.799999999000001,0.0018310547,-5.799999999000001,0.0024414062,-5.799999999000001,0.00030517578,-5.799999999000001,0.0024414062,-5.799999999000001,-0.0015258789,-5.799999999000001,0.0021362305,-5.799999999000001,-0.00061035156,-5.799999999000001,0.0033569336,-5.799999999000001,0.00091552734
13,-5.7,0.0012207031,-5.7,0.0033569336,-5.7,0.0018310547,-5.7,-0.00030517578,-5.7,0.002746582,-5.7,0.0024414062,-5.7,-0.00030517578,-5.7,0.0036621094,-5.7,-0.0024414062,-5.7,0.0030517578,-5.7,-0.00030517578,-5.7,0.0036621094,-5.7,0.0021362305
14,-5.5999999990000005,-0.0,-5.5999999990000005,0.0024414062,-5.5999999990000005,0.00061035156,-5.5999999990000005,-0.0021362305,-5.5999999990000005,0.00030517578,-5.5999999990000005,0.0021362305,-5.5999999990000005,-0.0018310547,-5.5999999990000005,0.0021362305,-5.5999999990000005,-0.0024414062,-5.5999999990000005,0.00091552734,-5.5999999990000005,-0.0015258789,-5.5999999990000005,0.0018310547,-5.5999999990000005,0.00030517578
15,-5.5,0.0018310547,-5.5,0.0036621094,-5.5,0.0021362305,-5.5,-0.0,-5.5,0.0018310547,-5.5,0.003967285,-5.5,0.00030517578,-5.5,0.0033569336,-5.5,-0.00030517578,-5.5,0.0021362305,-5.5,-0.0,-5.5,0.004272461,-5.5,0.0024414062
16,-5.4,-0.00030517578,-5.4,0.0015258789,-5.4,0.00091552734,-5.4,-0.002746582,-5.4,-0.00030517578,-5.4,0.0021362305,-5.4,-0.00061035156,-5.4,0.002746582,-5.4,-0.0024414062,-5.4,0.00061035156,-5.4,-0.0015258789,-5.4,0.0018310547,-5.4,0.0012207031
17,-5.299999999000001,0.0018310547,-5.299999999000001,0.0033569336,-5.299999999000001,0.0021362305,-5.299999999000001,-0.00030517578,-5.299999999000001,0.0015258789,-5.299999999000001,0.0030517578,-5.299999999000001,0.00091552734,-5.299999999000001,0.0045776367,-5.299999999000001,0.00061035156,-5.299999999000001,0.002746582,-5.299999999000001,0.00061035156,-5.299999999000001,0.0036621094,-5.299999999000001,0.0018310547
18,-5.2,0.00030517578,-5.2,0.0018310547,-5.2,0.0012207031,-5.2,-0.0033569336,-5.2,0.00061035156,-5.2,0.0015258789,-5.2,-0.00030517578,-5.2,0.0024414062,-5.2,-0.0021362305,-5.2,0.0015258789,-5.2,-0.0012207031,-5.2,0.0024414062,-5.2,0.00091552734
19,-5.0999999990000005,0.00091552734,-5.0999999990000005,0.0024414062,-5.0999999990000005,0.0015258789,-5.0999999990000005,-0.0012207031,-5.0999999990000005,0.002746582,-5.0999999990000005,0.0030517578,-5.0999999990000005,-0.0,-5.0999999990000005,0.0036621094,-5.0999999990000005,-0.00091552734,-5.0999999990000005,0.0021362305,-5.0999999990000005,-0.0,-5.0999999990000005,0.0030517578,-5.0999999990000005,0.0015258789
20,-5.0,0.0018310547,-5.0,0.0033569336,-5.0,0.0021362305,-5.0,0.0012207031,-5.0,0.0021362305,-5.0,0.0024414062,-5.0,0.0015258789,-5.0,0.0036621094,-5.0,-0.0012207031,-5.0,0.0024414062,-5.0,0.00030517578,-5.0,0.0036621094,-5.0,0.0018310547
21,-4.9,-0.00030517578,-4.9,0.0015258789,-4.9,0.00030517578,-4.9,-0.004272461,-4.9,0.0015258789,-4.9,0.0024414062,-4.9,-0.0012207031,-4.9,0.0012207031,-4.9,-0.002746582,-4.9,0.0012207031,-4.9,-0.0018310547,-4.9,0.0021362305,-4.9,-0.00091552734
22,-4.800000000000001,0.00091552734,-4.800000000000001,0.0036621094,-4.800000000000001,0.0012207031,-4.800000000000001,0.0021362305,-4.800000000000001,0.0021362305,-4.800000000000001,0.0030517578,-4.800000000000001,-0.0,-4.800000000000001,0.0033569336,-4.800000000000001,-0.0018310547,-4.800000000000001,0.0018310547,-4.800000000000001,-0.00030517578,-4.800000000000001,0.0036621094,-4.800000000000001,0.0015258789
23,-4.699999999,-0.0,-4.699999999,0.0021362305,-4.699999999,0.00091552734,-4.699999999,-0.0030517578,-4.699999999,-0.0,-4.699999999,0.0015258789,-4.699999999,-0.0015258789,-4.699999999,0.0018310547,-4.699999999,-0.0030517578,-4.699999999,0.00030517578,-4.699999999,-0.0021362305,-4.699999999,0.0021362305,-4.699999999,0.00030517578
